Profil 1             Profil 2             Profil 3             
x       y           x       y           x       y           
[m]     [m]         [m]     [m]         [m]     [m]         
0  -6,2858989e-08            0  -6,2800348e-08            0  -6,2649398e-08            
1,1467229e-08  -6,2865951e-08            1,1482187e-08  -6,2788935e-08            1,1448781e-08  -6,2678608e-08            
1,183714e-08  -6,2885593e-08            1,185258e-08  -6,2782801e-08            1,1818097e-08  -6,2663393e-08            
1,220705e-08  -6,2881487e-08            1,2222974e-08  -6,2773112e-08            1,2187412e-08  -6,2664611e-08            
1,2576961e-08  -6,2881794e-08            1,2593367e-08  -6,2782993e-08            1,2556728e-08  -6,269499e-08            
1,2946871e-08  -6,2884235e-08            1,296376e-08  -6,2769769e-08            1,2926043e-08  -6,271189e-08            
1,3316782e-08  -6,2875813e-08            1,3334153e-08  -6,2788148e-08            1,3295359e-08  -6,2699198e-08            
1,3686693e-08  -6,2883885e-08            1,3704546e-08  -6,278946e-08            1,3664674e-08  -6,2697694e-08            
1,4056603e-08  -6,2890547e-08            1,4074939e-08  -6,2768022e-08            1,403399e-08  -6,2699234e-08            
1,4426514e-08  -6,2861949e-08            1,4445332e-08  -6,2785166e-08            1,4403305e-08  -6,2699654e-08            
1,4796424e-08  -6,2848742e-08            1,4815725e-08  -6,2783133e-08            1,4772621e-08  -6,2703672e-08            
1,5166335e-08  -6,2857819e-08            1,5186119e-08  -6,2771946e-08            1,5141936e-08  -6,2708131e-08            
1,5536246e-08  -6,2876744e-08            1,5556512e-08  -6,278272e-08            1,5511252e-08  -6,2707182e-08            
1,5906156e-08  -6,2857044e-08            1,5926905e-08  -6,2796368e-08            1,5880567e-08  -6,2720994e-08            
1,6276067e-08  -6,2853058e-08            1,6297298e-08  -6,2824572e-08            1,6249883e-08  -6,271606e-08            
1,6645977e-08  -6,2859685e-08            1,6667691e-08  -6,2856353e-08            1,6619198e-08  -6,2695646e-08            
1,7015888e-08  -6,2841895e-08            1,7038084e-08  -6,2825781e-08            1,6988514e-08  -6,2698634e-08            
1,7385799e-08  -6,2829844e-08            1,7408477e-08  -6,2796925e-08            1,7357829e-08  -6,2724555e-08            
1,7755709e-08  -6,2827853e-08            1,7778871e-08  -6,2773164e-08            1,7727145e-08  -6,2756879e-08            
1,812562e-08  -6,2828184e-08            1,8149264e-08  -6,2751856e-08            1,809646e-08  -6,276206e-08            
1,8495531e-08  -6,2817996e-08            1,8519657e-08  -6,2763845e-08            1,8465776e-08  -6,2756271e-08            
1,8865441e-08  -6,281177e-08            1,889005e-08  -6,2802555e-08            1,8835091e-08  -6,274888e-08            
1,9235352e-08  -6,2822067e-08            1,9260443e-08  -6,2802706e-08            1,9204407e-08  -6,2748768e-08            
1,9605262e-08  -6,2822418e-08            1,9630836e-08  -6,277831e-08            1,9573722e-08  -6,2759014e-08            
1,9975173e-08  -6,2812707e-08            2,0001229e-08  -6,277458e-08            1,9943038e-08  -6,2773899e-08            
2,0345084e-08  -6,2815981e-08            2,0371623e-08  -6,2775094e-08            2,0312353e-08  -6,2740168e-08            
2,0714994e-08  -6,2830062e-08            2,0742016e-08  -6,2786892e-08            2,0681669e-08  -6,2709193e-08            
2,1084905e-08  -6,2835653e-08            2,1112409e-08  -6,278532e-08            2,1050984e-08  -6,2705811e-08            
2,1454815e-08  -6,282775e-08            2,1482802e-08  -6,2785895e-08            2,14203e-08  -6,2699183e-08            
2,1824726e-08  -6,2815692e-08            2,1853195e-08  -6,2777381e-08            2,1789615e-08  -6,2684252e-08            
2,2194637e-08  -6,282283e-08            2,2223588e-08  -6,2775244e-08            2,2158931e-08  -6,2700292e-08            
2,2564547e-08  -6,2833029e-08            2,2593981e-08  -6,2782851e-08            2,2528247e-08  -6,2682936e-08            
2,2934458e-08  -6,2818867e-08            2,2964374e-08  -6,2774447e-08            2,2897562e-08  -6,2779656e-08            
2,3304368e-08  -6,2807444e-08            2,3334768e-08  -6,280538e-08            2,3266878e-08  -6,2862029e-08            
2,3674279e-08  -6,2817909e-08            2,3705161e-08  -6,2802624e-08            2,3636193e-08  -6,2903946e-08            
2,404419e-08  -6,2835922e-08            2,4075554e-08  -6,2813665e-08            2,4005509e-08  -6,2903791e-08            
2,44141e-08  -6,2843224e-08            2,4445947e-08  -6,282115e-08            2,4374824e-08  -6,2893945e-08            
2,4784011e-08  -6,2816108e-08            2,481634e-08  -6,2852516e-08            2,474414e-08  -6,2919178e-08            
2,5153922e-08  -6,2797888e-08            2,5186733e-08  -6,2915711e-08            2,5113455e-08  -6,2956195e-08            
2,5523832e-08  -6,2794511e-08            2,5557126e-08  -6,2971013e-08            2,5482771e-08  -6,301975e-08            
2,5893743e-08  -6,2803735e-08            2,592752e-08  -6,2982031e-08            2,5852086e-08  -6,3018724e-08            
2,6263653e-08  -6,2835717e-08            2,6297913e-08  -6,300537e-08            2,6221402e-08  -6,3009848e-08            
2,6633564e-08  -6,2866884e-08            2,6668306e-08  -6,3057835e-08            2,6590717e-08  -6,3064042e-08            
2,7003475e-08  -6,2855476e-08            2,7038699e-08  -6,3105821e-08            2,6960033e-08  -6,3159138e-08            
2,7373385e-08  -6,2855194e-08            2,7409092e-08  -6,3106464e-08            2,7329348e-08  -6,3192884e-08            
2,7743296e-08  -6,2881589e-08            2,7779485e-08  -6,308162e-08            2,7698664e-08  -6,3166228e-08            
2,8113206e-08  -6,2890494e-08            2,8149878e-08  -6,3137181e-08            2,8067979e-08  -6,3151296e-08            
2,8483117e-08  -6,2900815e-08            2,8520272e-08  -6,3166148e-08            2,8437295e-08  -6,3256518e-08            
2,8853028e-08  -6,287072e-08            2,8890665e-08  -6,3198326e-08            2,880661e-08  -6,3310849e-08            
2,9222938e-08  -6,2812249e-08            2,9261058e-08  -6,3340121e-08            2,9175926e-08  -6,3328358e-08            
2,9592849e-08  -6,2835594e-08            2,9631451e-08  -6,3451043e-08            2,9545241e-08  -6,3345873e-08            
2,9962759e-08  -6,292703e-08            3,0001844e-08  -6,3450189e-08            2,9914557e-08  -6,3407265e-08            
3,033267e-08  -6,2961133e-08            3,0372237e-08  -6,3501905e-08            3,0283872e-08  -6,3448567e-08            
3,0702581e-08  -6,3022512e-08            3,074263e-08  -6,3531201e-08            3,0653188e-08  -6,3445675e-08            
3,1072491e-08  -6,3057257e-08            3,1113024e-08  -6,3548542e-08            3,1022503e-08  -6,3589547e-08            
3,1442402e-08  -6,309284e-08            3,1483417e-08  -6,3524013e-08            3,1391819e-08  -6,380946e-08            
3,1812313e-08  -6,3122289e-08            3,185381e-08  -6,3525894e-08            3,1761134e-08  -6,3821286e-08            
3,2182223e-08  -6,3144799e-08            3,2224203e-08  -6,3617714e-08            3,213045e-08  -6,383103e-08            
3,2552134e-08  -6,3158745e-08            3,2594596e-08  -6,3737527e-08            3,2499765e-08  -6,3872076e-08            
3,2922044e-08  -6,3128789e-08            3,2964989e-08  -6,3852305e-08            3,2869081e-08  -6,3901104e-08            
3,3291955e-08  -6,320508e-08            3,3335382e-08  -6,394421e-08            3,3238396e-08  -6,3941445e-08            
3,3661866e-08  -6,3234888e-08            3,3705775e-08  -6,3974164e-08            3,3607712e-08  -6,3972148e-08            
3,4031776e-08  -6,3255481e-08            3,4076169e-08  -6,3967329e-08            3,3977028e-08  -6,396904e-08            
3,4401687e-08  -6,3362176e-08            3,4446562e-08  -6,4004263e-08            3,4346343e-08  -6,3965925e-08            
3,4771597e-08  -6,3443872e-08            3,4816955e-08  -6,4052845e-08            3,4715659e-08  -6,3940455e-08            
3,5141508e-08  -6,3476722e-08            3,5187348e-08  -6,4017487e-08            3,5084974e-08  -6,3907249e-08            
3,5511419e-08  -6,3506495e-08            3,5557741e-08  -6,3953416e-08            3,545429e-08  -6,3862221e-08            
3,5881329e-08  -6,3585421e-08            3,5928134e-08  -6,3908129e-08            3,5823605e-08  -6,3802875e-08            
3,625124e-08  -6,3640199e-08            3,6298527e-08  -6,3887884e-08            3,6192921e-08  -6,3775873e-08            
3,662115e-08  -6,365694e-08            3,6668921e-08  -6,3892328e-08            3,6562236e-08  -6,3809084e-08            
3,6991061e-08  -6,3722231e-08            3,7039314e-08  -6,3920179e-08            3,6931552e-08  -6,3838478e-08            
3,7360972e-08  -6,3760127e-08            3,7409707e-08  -6,3928009e-08            3,7300867e-08  -6,3842619e-08            
3,7730882e-08  -6,3879527e-08            3,77801e-08  -6,3917268e-08            3,7670183e-08  -6,3842574e-08            
3,8100793e-08  -6,3990026e-08            3,8150493e-08  -6,3923425e-08            3,8039498e-08  -6,3890851e-08            
3,8470703e-08  -6,3885832e-08            3,8520886e-08  -6,3940705e-08            3,8408814e-08  -6,395391e-08            
3,8840614e-08  -6,377303e-08            3,8891279e-08  -6,3946786e-08            3,8778129e-08  -6,3947487e-08            
3,9210525e-08  -6,3817284e-08            3,9261673e-08  -6,3942661e-08            3,9147445e-08  -6,3939191e-08            
3,9580435e-08  -6,383797e-08            3,9632066e-08  -6,3929659e-08            3,951676e-08  -6,3925582e-08            
3,9950346e-08  -6,3827021e-08            4,0002459e-08  -6,3901053e-08            3,9886076e-08  -6,3908131e-08            
4,0320257e-08  -6,3806597e-08            4,0372852e-08  -6,387933e-08            4,0255391e-08  -6,390602e-08            
4,0690167e-08  -6,3790962e-08            4,0743245e-08  -6,3861767e-08            4,0624707e-08  -6,3911572e-08            
4,1060078e-08  -6,3773431e-08            4,1113638e-08  -6,3863173e-08            4,0994022e-08  -6,3903354e-08            
4,1429988e-08  -6,3794547e-08            4,1484031e-08  -6,3887871e-08            4,1363338e-08  -6,3868024e-08            
4,1799899e-08  -6,3849689e-08            4,1854424e-08  -6,3915822e-08            4,1732653e-08  -6,3844615e-08            
4,216981e-08  -6,386056e-08            4,2224818e-08  -6,3945502e-08            4,2101969e-08  -6,3875894e-08            
4,253972e-08  -6,3820136e-08            4,2595211e-08  -6,3967306e-08            4,2471284e-08  -6,3900112e-08            
4,2909631e-08  -6,378738e-08            4,2965604e-08  -6,396373e-08            4,28406e-08  -6,3931698e-08            
4,3279541e-08  -6,3774034e-08            4,3335997e-08  -6,3960992e-08            4,3209915e-08  -6,3967663e-08            
4,3649452e-08  -6,3772659e-08            4,370639e-08  -6,3944487e-08            4,3579231e-08  -6,3939959e-08            
4,4019363e-08  -6,3778482e-08            4,4076783e-08  -6,392115e-08            4,3948546e-08  -6,3900593e-08            
4,4389273e-08  -6,3798947e-08            4,4447176e-08  -6,3934795e-08            4,4317862e-08  -6,3906654e-08            
4,4759184e-08  -6,3810369e-08            4,481757e-08  -6,3946756e-08            4,4687177e-08  -6,3941348e-08            
4,5129094e-08  -6,3817435e-08            4,5187963e-08  -6,3903343e-08            4,5056493e-08  -6,394281e-08            
4,5499005e-08  -6,3832336e-08            4,5558356e-08  -6,3861838e-08            4,5425809e-08  -6,3908298e-08            
4,5868916e-08  -6,3817138e-08            4,5928749e-08  -6,3916221e-08            4,5795124e-08  -6,3879707e-08            
4,6238826e-08  -6,3819358e-08            4,6299142e-08  -6,3960526e-08            4,616444e-08  -6,3850608e-08            
4,6608737e-08  -6,3852001e-08            4,6669535e-08  -6,3973847e-08            4,6533755e-08  -6,3828192e-08            
4,6978648e-08  -6,388685e-08            4,7039928e-08  -6,3979217e-08            4,6903071e-08  -6,3873917e-08            
4,7348558e-08  -6,3914037e-08            4,7410322e-08  -6,3944583e-08            4,7272386e-08  -6,3917246e-08            
4,7718469e-08  -6,3852168e-08            4,7780715e-08  -6,3912621e-08            4,7641702e-08  -6,3908811e-08            
4,8088379e-08  -6,3783598e-08            4,8151108e-08  -6,3946881e-08            4,8011017e-08  -6,3898454e-08            
4,845829e-08  -6,3809676e-08            4,8521501e-08  -6,3982941e-08            4,8380333e-08  -6,3907229e-08            
4,8828201e-08  -6,3883768e-08            4,8891894e-08  -6,3954701e-08            4,8749648e-08  -6,3918185e-08            
4,9198111e-08  -6,3939787e-08            4,9262287e-08  -6,3916806e-08            4,9118964e-08  -6,3941305e-08            
4,9568022e-08  -6,3978687e-08            4,963268e-08  -6,3935583e-08            4,9488279e-08  -6,3976274e-08            
4,9937932e-08  -6,395382e-08            5,0003073e-08  -6,3958954e-08            4,9857595e-08  -6,3959506e-08            
5,0307843e-08  -6,3887225e-08            5,0373467e-08  -6,3956416e-08            5,022691e-08  -6,3893381e-08            
5,0677754e-08  -6,3907308e-08            5,074386e-08  -6,3952984e-08            5,0596226e-08  -6,3855685e-08            
5,1047664e-08  -6,3956724e-08            5,1114253e-08  -6,395231e-08            5,0965541e-08  -6,3870944e-08            
5,1417575e-08  -6,3963939e-08            5,1484646e-08  -6,3955438e-08            5,1334857e-08  -6,387634e-08            
5,1787485e-08  -6,3847766e-08            5,1855039e-08  -6,3947075e-08            5,1704172e-08  -6,3870758e-08            
5,2157396e-08  -6,3771594e-08            5,2225432e-08  -6,3926705e-08            5,2073488e-08  -6,386584e-08            
5,2527307e-08  -6,3848063e-08            5,2595825e-08  -6,3923314e-08            5,2442803e-08  -6,3947649e-08            
5,2897217e-08  -6,3907315e-08            5,2966219e-08  -6,3941808e-08            5,2812119e-08  -6,4021141e-08            
5,3267128e-08  -6,386358e-08            5,3336612e-08  -6,3952495e-08            5,3181434e-08  -6,3953624e-08            
5,3637039e-08  -6,3825889e-08            5,3707005e-08  -6,3957447e-08            5,355075e-08  -6,3872299e-08            
5,4006949e-08  -6,3835319e-08            5,4077398e-08  -6,394637e-08            5,3920065e-08  -6,3892466e-08            
5,437686e-08  -6,3826652e-08            5,4447791e-08  -6,3914296e-08            5,4289381e-08  -6,396836e-08            
5,474677e-08  -6,3885096e-08            5,4818184e-08  -6,3886774e-08            5,4658696e-08  -6,3994506e-08            
5,5116681e-08  -6,3955723e-08            5,5188577e-08  -6,385742e-08            5,5028012e-08  -6,3973044e-08            
5,5486592e-08  -6,3970151e-08            5,5558971e-08  -6,3851737e-08            5,5397327e-08  -6,3937698e-08            
5,5856502e-08  -6,397099e-08            5,5929364e-08  -6,3901921e-08            5,5766643e-08  -6,3882168e-08            
5,6226413e-08  -6,3969e-08            5,6299757e-08  -6,3925371e-08            5,6135958e-08  -6,384488e-08            
5,6596323e-08  -6,3967595e-08            5,667015e-08  -6,3903951e-08            5,6505274e-08  -6,391057e-08            
5,6966234e-08  -6,3978844e-08            5,7040543e-08  -6,3904988e-08            5,687459e-08  -6,397045e-08            
5,7336145e-08  -6,4002326e-08            5,7410936e-08  -6,3956939e-08            -          -              
5,7706055e-08  -6,3990854e-08            5,7781329e-08  -6,3972097e-08            -          -              
5,8075966e-08  -6,3944906e-08            5,8151723e-08  -6,3879466e-08            -          -              
5,8445876e-08  -6,3912579e-08            5,8522116e-08  -6,3814557e-08            -          -              
5,8815787e-08  -6,3901596e-08            5,8892509e-08  -6,3836828e-08            -          -              
5,9185698e-08  -6,388036e-08            5,9262902e-08  -6,3847094e-08            -          -              
5,9555608e-08  -6,384169e-08            5,9633295e-08  -6,3795543e-08            -          -              
5,9925519e-08  -6,382099e-08            6,0003688e-08  -6,3759955e-08            -          -              
6,029543e-08  -6,3845077e-08            6,0374081e-08  -6,3768201e-08            -          -              
6,066534e-08  -6,3875861e-08            6,0744474e-08  -6,3727386e-08            -          -              
6,1035251e-08  -6,3899423e-08            -          -              -          -              
6,1405161e-08  -6,392285e-08            -          -              -          -              
6,1775072e-08  -6,3881783e-08            -          -              -          -              
6,2144983e-08  -6,3863171e-08            -          -              -          -              
6,2514893e-08  -6,3881441e-08            -          -              -          -              
6,2884804e-08  -6,3878781e-08            -          -              -          -              
6,3254714e-08  -6,3824499e-08            -          -              -          -              
6,3624625e-08  -6,3764886e-08            -          -              -          -              
6,3994536e-08  -6,3763287e-08            -          -              -          -              
6,4364446e-08  -6,3811022e-08            -          -              -          -              
6,4734357e-08  -6,3877537e-08            -          -              -          -              
6,5104267e-08  -6,3965198e-08            -          -              -          -              
6,5474178e-08  -6,3993604e-08            -          -              -          -              
6,5844089e-08  -6,3937588e-08            -          -              -          -              
6,6213999e-08  -6,3870976e-08            -          -              -          -              
6,658391e-08  -6,3798592e-08            -          -              -          -              
6,6953821e-08  -6,3754229e-08            -          -              -          -              
6,7323731e-08  -6,3781189e-08            -          -              -          -              
6,7693642e-08  -6,3816673e-08            -          -              -          -              
6,8063552e-08  -6,3876801e-08            -          -              -          -              
6,8433463e-08  -6,393226e-08            -          -              -          -              
6,8803374e-08  -6,3894683e-08            -          -              -          -              
6,9173284e-08  -6,3856526e-08            -          -              -          -              
