forward             backward             
x       y           x       y           
[m]     [m]         [m]     [m]         
0  -7,5500488e-08            0  -7,5857544e-08            
1,171875e-08  -7,711792e-08            1,171875e-08  -7,8369141e-08            
1,2109375e-08  -7,7185059e-08            1,2109375e-08  -7,8311157e-08            
1,25e-08  -7,7236938e-08            1,25e-08  -7,8250122e-08            
1,2890625e-08  -7,7304077e-08            1,2890625e-08  -7,8189087e-08            
1,328125e-08  -7,7371216e-08            1,328125e-08  -7,8131104e-08            
1,3671875e-08  -7,7438354e-08            1,3671875e-08  -7,8088379e-08            
1,40625e-08  -7,7505493e-08            1,40625e-08  -7,8030396e-08            
1,4453125e-08  -7,7572632e-08            1,4453125e-08  -7,7975464e-08            
1,484375e-08  -7,7639771e-08            1,484375e-08  -7,791748e-08            
1,5234375e-08  -7,7706909e-08            1,5234375e-08  -7,7856445e-08            
1,5625e-08  -7,7774048e-08            1,5625e-08  -7,779541e-08            
1,6015625e-08  -7,7841187e-08            1,6015625e-08  -7,7737427e-08            
1,640625e-08  -7,7893066e-08            1,640625e-08  -7,7679443e-08            
1,6796875e-08  -7,7960205e-08            1,6796875e-08  -7,762146e-08            
1,71875e-08  -7,8027344e-08            1,71875e-08  -7,7560425e-08            
1,7578125e-08  -7,8094482e-08            1,7578125e-08  -7,7514648e-08            
1,796875e-08  -7,8158569e-08            1,796875e-08  -7,7456665e-08            
1,8359375e-08  -7,8213501e-08            1,8359375e-08  -7,739563e-08            
1,875e-08  -7,8234863e-08            1,875e-08  -7,7334595e-08            
1,9140625e-08  -7,8210449e-08            1,9140625e-08  -7,7270508e-08            
1,953125e-08  -7,8146362e-08            1,953125e-08  -7,7206421e-08            
1,9921875e-08  -7,8076172e-08            1,9921875e-08  -7,7142334e-08            
2,03125e-08  -7,7996826e-08            2,03125e-08  -7,7075195e-08            
2,0703125e-08  -7,7920532e-08            2,0703125e-08  -7,7011108e-08            
2,109375e-08  -7,7868652e-08            2,109375e-08  -7,6947021e-08            
2,1484375e-08  -7,7813721e-08            2,1484375e-08  -7,6898193e-08            
2,1875e-08  -7,7740479e-08            2,1875e-08  -7,6831055e-08            
2,2265625e-08  -7,769165e-08            2,2265625e-08  -7,6763916e-08            
2,265625e-08  -7,7642822e-08            2,265625e-08  -7,6699829e-08            
2,3046875e-08  -7,7603149e-08            2,3046875e-08  -7,663269e-08            
2,34375e-08  -7,7548218e-08            2,34375e-08  -7,6565552e-08            
2,3828125e-08  -7,7508545e-08            2,3828125e-08  -7,6498413e-08            
2,421875e-08  -7,7459717e-08            2,421875e-08  -7,6431274e-08            
2,4609375e-08  -7,7410889e-08            2,4609375e-08  -7,6364136e-08            
2,5e-08  -7,7346802e-08            2,5e-08  -7,6296997e-08            
2,5390625e-08  -7,7282715e-08            2,5390625e-08  -7,6248169e-08            
2,578125e-08  -7,7233887e-08            2,578125e-08  -7,618103e-08            
2,6171875e-08  -7,7078247e-08            2,6171875e-08  -7,6113892e-08            
2,65625e-08  -7,7087402e-08            2,65625e-08  -7,6046753e-08            
2,6953125e-08  -7,7072144e-08            2,6953125e-08  -7,5979614e-08            
2,734375e-08  -7,7023315e-08            2,734375e-08  -7,5912476e-08            
2,7734375e-08  -7,6980591e-08            2,7734375e-08  -7,5845337e-08            
2,8125e-08  -7,6916504e-08            2,8125e-08  -7,5778198e-08            
2,8515625e-08  -7,6867676e-08            2,8515625e-08  -7,571106e-08            
2,890625e-08  -7,6815796e-08            2,890625e-08  -7,5643921e-08            
2,9296875e-08  -7,678833e-08            2,9296875e-08  -7,5595093e-08            
2,96875e-08  -7,6730347e-08            2,96875e-08  -7,5527954e-08            
3,0078125e-08  -7,666626e-08            3,0078125e-08  -7,5463867e-08            
3,046875e-08  -7,6629639e-08            3,046875e-08  -7,539978e-08            
3,0859375e-08  -7,6538086e-08            3,0859375e-08  -7,5332642e-08            
3,125e-08  -7,6455688e-08            3,125e-08  -7,5268555e-08            
3,1640625e-08  -7,6394653e-08            3,1640625e-08  -7,520752e-08            
3,203125e-08  -7,6278687e-08            3,203125e-08  -7,5143433e-08            
3,2421875e-08  -7,6217651e-08            3,2421875e-08  -7,5082397e-08            
3,28125e-08  -7,6062012e-08            3,28125e-08  -7,5024414e-08            
3,3203125e-08  -7,6046753e-08            3,3203125e-08  -7,5006104e-08            
3,359375e-08  -7,5939941e-08            3,359375e-08  -7,4957275e-08            
3,3984375e-08  -7,5860596e-08            3,3984375e-08  -7,4899292e-08            
3,4375e-08  -7,5827026e-08            3,4375e-08  -7,4841309e-08            
3,4765625e-08  -7,5750732e-08            3,4765625e-08  -7,4783325e-08            
3,515625e-08  -7,5698853e-08            3,515625e-08  -7,4728394e-08            
3,5546875e-08  -7,5582886e-08            3,5546875e-08  -7,467041e-08            
3,59375e-08  -7,5521851e-08            3,59375e-08  -7,4612427e-08            
3,6328125e-08  -7,5488281e-08            3,6328125e-08  -7,4554443e-08            
